"","activity1","builtin1","communication1","entertainment1","finance1","game1","office1","other1","social1","travel1","unknown1","utilities1","weather1","call1","arousal1","valence1","mood1","screen1","sms1","activity2","builtin2","communication2","entertainment2","finance2","game2","office2","other2","social2","travel2","unknown2","utilities2","weather2","call2","arousal2","valence2","mood2","screen2","sms2","activity3","builtin3","communication3","entertainment3","finance3","game3","office3","other3","social3","travel3","unknown3","utilities3","weather3","call3","arousal3","valence3","mood3","screen3","sms3","activity4","builtin4","communication4","entertainment4","finance4","game4","office4","other4","social4","travel4","unknown4","utilities4","weather4","call4","arousal4","valence4","mood4","screen4","sms4","activity5","builtin5","communication5","entertainment5","finance5","game5","office5","other5","social5","travel5","unknown5","utilities5","weather5","call5","arousal5","valence5","mood5","screen5","sms5","target"
"1431",0.163744398036123,657.483,3926.909,2697.003,13.048,0,0,910.432,708.391,0,11.094,13.581,0,0,-0.6,0.6,7.6,9073.77499842643,0,0.125172889022323,1513.555,3706.306,5515.235,0,0,105.028,636.729,2944.562,2.01,300.221,55.308,0,1,0.2,1,8,14459.533000946,0,0.142540313587564,1626.443,4981.265,4869.823,371.857,0,0,398.727,1455.562,73.846,71.413,122.036,0,3,-1.2,1,7.8,15638.4230000973,0,0.067549336628284,1053.051,1912.127,4050.008,21.149,478.826,10.073,304.675,1252.381,0,217.914,73.487,0,2,-0.8,1,8,9363.12999916078,0,0.0910381678849412,1158.746,1913.004,3701.609,0,1933.979,0,249.572,1087.416,0,4.37,2.013,97.505,0,-1.2,1,8,10319.0620005131,0,7.6
"1432",0.125172889022323,1513.555,3706.306,5515.235,0,0,105.028,636.729,2944.562,2.01,300.221,55.308,0,1,0.2,1,8,14459.533000946,0,0.142540313587564,1626.443,4981.265,4869.823,371.857,0,0,398.727,1455.562,73.846,71.413,122.036,0,3,-1.2,1,7.8,15638.4230000973,0,0.067549336628284,1053.051,1912.127,4050.008,21.149,478.826,10.073,304.675,1252.381,0,217.914,73.487,0,2,-0.8,1,8,9363.12999916078,0,0.0910381678849412,1158.746,1913.004,3701.609,0,1933.979,0,249.572,1087.416,0,4.37,2.013,97.505,0,-1.2,1,8,10319.0620005131,0,0.121952154706541,2029.616,9128.585,2757.346,0,783.656,0,400.628,981.196,163.758,0,32.176,74.886,0,0,1,7.6,16311.2620010376,0,7.8
"1433",0.142540313587564,1626.443,4981.265,4869.823,371.857,0,0,398.727,1455.562,73.846,71.413,122.036,0,3,-1.2,1,7.8,15638.4230000973,0,0.067549336628284,1053.051,1912.127,4050.008,21.149,478.826,10.073,304.675,1252.381,0,217.914,73.487,0,2,-0.8,1,8,9363.12999916078,0,0.0910381678849412,1158.746,1913.004,3701.609,0,1933.979,0,249.572,1087.416,0,4.37,2.013,97.505,0,-1.2,1,8,10319.0620005131,0,0.121952154706541,2029.616,9128.585,2757.346,0,783.656,0,400.628,981.196,163.758,0,32.176,74.886,0,0,1,7.6,16311.2620010376,0,0.159022545839376,3732.629,7115.139,3160.507,34.218,1472.166,0,777.092,1365.501,3.011,2.016,175.298,0,0,-0.6,1,7.8,16108.3979985714,0,7.75
"1434",0.067549336628284,1053.051,1912.127,4050.008,21.149,478.826,10.073,304.675,1252.381,0,217.914,73.487,0,2,-0.8,1,8,9363.12999916078,0,0.0910381678849412,1158.746,1913.004,3701.609,0,1933.979,0,249.572,1087.416,0,4.37,2.013,97.505,0,-1.2,1,8,10319.0620005131,0,0.121952154706541,2029.616,9128.585,2757.346,0,783.656,0,400.628,981.196,163.758,0,32.176,74.886,0,0,1,7.6,16311.2620010376,0,0.159022545839376,3732.629,7115.139,3160.507,34.218,1472.166,0,777.092,1365.501,3.011,2.016,175.298,0,0,-0.6,1,7.8,16108.3979985714,0,0.16093566148462,2244.213,5892.173,4178.883,0,2545.215,4.011,1052.962,1530.442,0,18.276,29.163,0,3,-0.5,1,7.75,18234.7779986858,5,8.2
"1435",0.0910381678849412,1158.746,1913.004,3701.609,0,1933.979,0,249.572,1087.416,0,4.37,2.013,97.505,0,-1.2,1,8,10319.0620005131,0,0.121952154706541,2029.616,9128.585,2757.346,0,783.656,0,400.628,981.196,163.758,0,32.176,74.886,0,0,1,7.6,16311.2620010376,0,0.159022545839376,3732.629,7115.139,3160.507,34.218,1472.166,0,777.092,1365.501,3.011,2.016,175.298,0,0,-0.6,1,7.8,16108.3979985714,0,0.16093566148462,2244.213,5892.173,4178.883,0,2545.215,4.011,1052.962,1530.442,0,18.276,29.163,0,3,-0.5,1,7.75,18234.7779986858,5,0.133553242156183,728.171,3685.348,3942.701,20.066,1052.935,0,406.338,1414.605,77.751,0,68.332,0,0,-1,1,8.2,11401.8350009918,2,7.66666666666667
"1436",0.121952154706541,2029.616,9128.585,2757.346,0,783.656,0,400.628,981.196,163.758,0,32.176,74.886,0,0,1,7.6,16311.2620010376,0,0.159022545839376,3732.629,7115.139,3160.507,34.218,1472.166,0,777.092,1365.501,3.011,2.016,175.298,0,0,-0.6,1,7.8,16108.3979985714,0,0.16093566148462,2244.213,5892.173,4178.883,0,2545.215,4.011,1052.962,1530.442,0,18.276,29.163,0,3,-0.5,1,7.75,18234.7779986858,5,0.133553242156183,728.171,3685.348,3942.701,20.066,1052.935,0,406.338,1414.605,77.751,0,68.332,0,0,-1,1,8.2,11401.8350009918,2,0.146759814098917,2146.049,9989.65,2982.029,30.911,2569.329,0,380.335,1846.805,0,0,91.215,8.032,4,-0.666666666666667,0.666666666666667,7.66666666666667,19381.9139995575,0,7.8
"1437",0.159022545839376,3732.629,7115.139,3160.507,34.218,1472.166,0,777.092,1365.501,3.011,2.016,175.298,0,0,-0.6,1,7.8,16108.3979985714,0,0.16093566148462,2244.213,5892.173,4178.883,0,2545.215,4.011,1052.962,1530.442,0,18.276,29.163,0,3,-0.5,1,7.75,18234.7779986858,5,0.133553242156183,728.171,3685.348,3942.701,20.066,1052.935,0,406.338,1414.605,77.751,0,68.332,0,0,-1,1,8.2,11401.8350009918,2,0.146759814098917,2146.049,9989.65,2982.029,30.911,2569.329,0,380.335,1846.805,0,0,91.215,8.032,4,-0.666666666666667,0.666666666666667,7.66666666666667,19381.9139995575,0,0.0613341448900887,1093.529,3227.387,2885.993,0,2732.409,0,151.306,1787.536,0,0,8.045,0,0,-1,1.2,7.8,11779.1970009804,0,7.2
"1438",0.16093566148462,2244.213,5892.173,4178.883,0,2545.215,4.011,1052.962,1530.442,0,18.276,29.163,0,3,-0.5,1,7.75,18234.7779986858,5,0.133553242156183,728.171,3685.348,3942.701,20.066,1052.935,0,406.338,1414.605,77.751,0,68.332,0,0,-1,1,8.2,11401.8350009918,2,0.146759814098917,2146.049,9989.65,2982.029,30.911,2569.329,0,380.335,1846.805,0,0,91.215,8.032,4,-0.666666666666667,0.666666666666667,7.66666666666667,19381.9139995575,0,0.0613341448900887,1093.529,3227.387,2885.993,0,2732.409,0,151.306,1787.536,0,0,8.045,0,0,-1,1.2,7.8,11779.1970009804,0,0.0788828434437322,908.502,1882.34,3672.781,24.107,1933.573,47.282,216.451,1546.939,0,0,44.408,0,1,-1.6,1,7.2,10114.311999321,0,7.75
"1439",0.133553242156183,728.171,3685.348,3942.701,20.066,1052.935,0,406.338,1414.605,77.751,0,68.332,0,0,-1,1,8.2,11401.8350009918,2,0.146759814098917,2146.049,9989.65,2982.029,30.911,2569.329,0,380.335,1846.805,0,0,91.215,8.032,4,-0.666666666666667,0.666666666666667,7.66666666666667,19381.9139995575,0,0.0613341448900887,1093.529,3227.387,2885.993,0,2732.409,0,151.306,1787.536,0,0,8.045,0,0,-1,1.2,7.8,11779.1970009804,0,0.0788828434437322,908.502,1882.34,3672.781,24.107,1933.573,47.282,216.451,1546.939,0,0,44.408,0,1,-1.6,1,7.2,10114.311999321,0,0.170820343102443,1174.509,5890.584,2595.635,0,676.145,0,168.323,1606.053,0,0,55.8,0,0,-0.25,1,7.75,12149.3350002766,0,7.6
"1440",0.146759814098917,2146.049,9989.65,2982.029,30.911,2569.329,0,380.335,1846.805,0,0,91.215,8.032,4,-0.666666666666667,0.666666666666667,7.66666666666667,19381.9139995575,0,0.0613341448900887,1093.529,3227.387,2885.993,0,2732.409,0,151.306,1787.536,0,0,8.045,0,0,-1,1.2,7.8,11779.1970009804,0,0.0788828434437322,908.502,1882.34,3672.781,24.107,1933.573,47.282,216.451,1546.939,0,0,44.408,0,1,-1.6,1,7.2,10114.311999321,0,0.170820343102443,1174.509,5890.584,2595.635,0,676.145,0,168.323,1606.053,0,0,55.8,0,0,-0.25,1,7.75,12149.3350002766,0,0.122327316749486,1711.254,7380.061,3118.429,77.438,212.981,108.721,3727.716,1677.341,51.313,0,59.119,0,4,-1.4,1,7.6,15471.4199991226,0,8.4
"1441",0.0613341448900887,1093.529,3227.387,2885.993,0,2732.409,0,151.306,1787.536,0,0,8.045,0,0,-1,1.2,7.8,11779.1970009804,0,0.0788828434437322,908.502,1882.34,3672.781,24.107,1933.573,47.282,216.451,1546.939,0,0,44.408,0,1,-1.6,1,7.2,10114.311999321,0,0.170820343102443,1174.509,5890.584,2595.635,0,676.145,0,168.323,1606.053,0,0,55.8,0,0,-0.25,1,7.75,12149.3350002766,0,0.122327316749486,1711.254,7380.061,3118.429,77.438,212.981,108.721,3727.716,1677.341,51.313,0,59.119,0,4,-1.4,1,7.6,15471.4199991226,0,0.191853741599804,1477.202,6107.518,3365.758,12.912,1259.876,0,113.209,1122.412,0,446.635,27.163,0,2,-0.4,1.4,8.4,13415.6509993076,0,7.6
"1442",0.0788828434437322,908.502,1882.34,3672.781,24.107,1933.573,47.282,216.451,1546.939,0,0,44.408,0,1,-1.6,1,7.2,10114.311999321,0,0.170820343102443,1174.509,5890.584,2595.635,0,676.145,0,168.323,1606.053,0,0,55.8,0,0,-0.25,1,7.75,12149.3350002766,0,0.122327316749486,1711.254,7380.061,3118.429,77.438,212.981,108.721,3727.716,1677.341,51.313,0,59.119,0,4,-1.4,1,7.6,15471.4199991226,0,0.191853741599804,1477.202,6107.518,3365.758,12.912,1259.876,0,113.209,1122.412,0,446.635,27.163,0,2,-0.4,1.4,8.4,13415.6509993076,0,0.161253173212752,1819.289,5486.983,7976.674,95.558,1628.345,0,596.767,1798.067,0,120.063,45.539,0,0,-0.8,1,7.6,19547.7900011539,0,7.4
"1443",0.170820343102443,1174.509,5890.584,2595.635,0,676.145,0,168.323,1606.053,0,0,55.8,0,0,-0.25,1,7.75,12149.3350002766,0,0.122327316749486,1711.254,7380.061,3118.429,77.438,212.981,108.721,3727.716,1677.341,51.313,0,59.119,0,4,-1.4,1,7.6,15471.4199991226,0,0.191853741599804,1477.202,6107.518,3365.758,12.912,1259.876,0,113.209,1122.412,0,446.635,27.163,0,2,-0.4,1.4,8.4,13415.6509993076,0,0.161253173212752,1819.289,5486.983,7976.674,95.558,1628.345,0,596.767,1798.067,0,120.063,45.539,0,0,-0.8,1,7.6,19547.7900011539,0,0.0412204688493869,885.276,4684.188,6324.875,40.49,540.616,0,1591.325,3108.953,0,63.287,14.052,0,0,-1.2,1,7.4,17662.4500002861,0,7.8
"1444",0.122327316749486,1711.254,7380.061,3118.429,77.438,212.981,108.721,3727.716,1677.341,51.313,0,59.119,0,4,-1.4,1,7.6,15471.4199991226,0,0.191853741599804,1477.202,6107.518,3365.758,12.912,1259.876,0,113.209,1122.412,0,446.635,27.163,0,2,-0.4,1.4,8.4,13415.6509993076,0,0.161253173212752,1819.289,5486.983,7976.674,95.558,1628.345,0,596.767,1798.067,0,120.063,45.539,0,0,-0.8,1,7.6,19547.7900011539,0,0.0412204688493869,885.276,4684.188,6324.875,40.49,540.616,0,1591.325,3108.953,0,63.287,14.052,0,0,-1.2,1,7.4,17662.4500002861,0,0.0998534588835592,887.883,1809.449,4174.192,11.042,1289.663,0,107.617,2179.351,0,179.737,44.178,3.008,1,-1.2,1,7.8,11295.7999997139,0,7.75
"1445",0.191853741599804,1477.202,6107.518,3365.758,12.912,1259.876,0,113.209,1122.412,0,446.635,27.163,0,2,-0.4,1.4,8.4,13415.6509993076,0,0.161253173212752,1819.289,5486.983,7976.674,95.558,1628.345,0,596.767,1798.067,0,120.063,45.539,0,0,-0.8,1,7.6,19547.7900011539,0,0.0412204688493869,885.276,4684.188,6324.875,40.49,540.616,0,1591.325,3108.953,0,63.287,14.052,0,0,-1.2,1,7.4,17662.4500002861,0,0.0998534588835592,887.883,1809.449,4174.192,11.042,1289.663,0,107.617,2179.351,0,179.737,44.178,3.008,1,-1.2,1,7.8,11295.7999997139,0,0.10913892761391,844.212,4961.331,3333.78,0,1818.202,0,292.726,1295.891,0,0,113.437,0,0,-1.25,1,7.75,13949.2329995632,0,7.8
"1446",0.161253173212752,1819.289,5486.983,7976.674,95.558,1628.345,0,596.767,1798.067,0,120.063,45.539,0,0,-0.8,1,7.6,19547.7900011539,0,0.0412204688493869,885.276,4684.188,6324.875,40.49,540.616,0,1591.325,3108.953,0,63.287,14.052,0,0,-1.2,1,7.4,17662.4500002861,0,0.0998534588835592,887.883,1809.449,4174.192,11.042,1289.663,0,107.617,2179.351,0,179.737,44.178,3.008,1,-1.2,1,7.8,11295.7999997139,0,0.10913892761391,844.212,4961.331,3333.78,0,1818.202,0,292.726,1295.891,0,0,113.437,0,0,-1.25,1,7.75,13949.2329995632,0,0.111134037278631,772.35,8696.817,2859.424,12.13,4.021,0,71.548,2297.483,0,1399.317,52.253,0,0,-1.6,1,7.8,14151.794000864,0,8
"1447",0.0412204688493869,885.276,4684.188,6324.875,40.49,540.616,0,1591.325,3108.953,0,63.287,14.052,0,0,-1.2,1,7.4,17662.4500002861,0,0.0998534588835592,887.883,1809.449,4174.192,11.042,1289.663,0,107.617,2179.351,0,179.737,44.178,3.008,1,-1.2,1,7.8,11295.7999997139,0,0.10913892761391,844.212,4961.331,3333.78,0,1818.202,0,292.726,1295.891,0,0,113.437,0,0,-1.25,1,7.75,13949.2329995632,0,0.111134037278631,772.35,8696.817,2859.424,12.13,4.021,0,71.548,2297.483,0,1399.317,52.253,0,0,-1.6,1,7.8,14151.794000864,0,0.148634232536309,1221.141,4569.821,1752.216,30.122,0,0,325.682,1347.849,0,504.445,96.384,0,2,-0.8,1.2,8,10817.137999773,3,7.6
"1448",0.0998534588835592,887.883,1809.449,4174.192,11.042,1289.663,0,107.617,2179.351,0,179.737,44.178,3.008,1,-1.2,1,7.8,11295.7999997139,0,0.10913892761391,844.212,4961.331,3333.78,0,1818.202,0,292.726,1295.891,0,0,113.437,0,0,-1.25,1,7.75,13949.2329995632,0,0.111134037278631,772.35,8696.817,2859.424,12.13,4.021,0,71.548,2297.483,0,1399.317,52.253,0,0,-1.6,1,7.8,14151.794000864,0,0.148634232536309,1221.141,4569.821,1752.216,30.122,0,0,325.682,1347.849,0,504.445,96.384,0,2,-0.8,1.2,8,10817.137999773,3,0.0936255194588528,702.796,4899.344,2684.662,117.295,94.599,0,133.042,2001.394,0,0,37.22,0,0,-1.4,1,7.6,10317.3790004253,0,8.2
"1449",0.10913892761391,844.212,4961.331,3333.78,0,1818.202,0,292.726,1295.891,0,0,113.437,0,0,-1.25,1,7.75,13949.2329995632,0,0.111134037278631,772.35,8696.817,2859.424,12.13,4.021,0,71.548,2297.483,0,1399.317,52.253,0,0,-1.6,1,7.8,14151.794000864,0,0.148634232536309,1221.141,4569.821,1752.216,30.122,0,0,325.682,1347.849,0,504.445,96.384,0,2,-0.8,1.2,8,10817.137999773,3,0.0936255194588528,702.796,4899.344,2684.662,117.295,94.599,0,133.042,2001.394,0,0,37.22,0,0,-1.4,1,7.6,10317.3790004253,0,0.134197630073415,569.474,5939.993,1552.34,55.164,9.124,0,72.652,2690.901,0,0,9.09,0,0,-1.2,1.2,8.2,11102.1480021477,0,7.5
"1450",0.111134037278631,772.35,8696.817,2859.424,12.13,4.021,0,71.548,2297.483,0,1399.317,52.253,0,0,-1.6,1,7.8,14151.794000864,0,0.148634232536309,1221.141,4569.821,1752.216,30.122,0,0,325.682,1347.849,0,504.445,96.384,0,2,-0.8,1.2,8,10817.137999773,3,0.0936255194588528,702.796,4899.344,2684.662,117.295,94.599,0,133.042,2001.394,0,0,37.22,0,0,-1.4,1,7.6,10317.3790004253,0,0.134197630073415,569.474,5939.993,1552.34,55.164,9.124,0,72.652,2690.901,0,0,9.09,0,0,-1.2,1.2,8.2,11102.1480021477,0,0.14113887003386,2158.247,3796.98,5933.356,0,226.119,0,418.095,1301.468,130.664,90.645,77.4,0,0,-1,1,7.5,14133.5420014858,0,7.8
"1451",0.148634232536309,1221.141,4569.821,1752.216,30.122,0,0,325.682,1347.849,0,504.445,96.384,0,2,-0.8,1.2,8,10817.137999773,3,0.0936255194588528,702.796,4899.344,2684.662,117.295,94.599,0,133.042,2001.394,0,0,37.22,0,0,-1.4,1,7.6,10317.3790004253,0,0.134197630073415,569.474,5939.993,1552.34,55.164,9.124,0,72.652,2690.901,0,0,9.09,0,0,-1.2,1.2,8.2,11102.1480021477,0,0.14113887003386,2158.247,3796.98,5933.356,0,226.119,0,418.095,1301.468,130.664,90.645,77.4,0,0,-1,1,7.5,14133.5420014858,0,0.345103785103785,18136.644,3989.128,4088.948,0,0,11.033,370.916,1518.162,0,397.618,0,7.026,2,-1.2,1,7.8,12684.2990007401,0,7.8
"1452",0.0936255194588528,702.796,4899.344,2684.662,117.295,94.599,0,133.042,2001.394,0,0,37.22,0,0,-1.4,1,7.6,10317.3790004253,0,0.134197630073415,569.474,5939.993,1552.34,55.164,9.124,0,72.652,2690.901,0,0,9.09,0,0,-1.2,1.2,8.2,11102.1480021477,0,0.14113887003386,2158.247,3796.98,5933.356,0,226.119,0,418.095,1301.468,130.664,90.645,77.4,0,0,-1,1,7.5,14133.5420014858,0,0.345103785103785,18136.644,3989.128,4088.948,0,0,11.033,370.916,1518.162,0,397.618,0,7.026,2,-1.2,1,7.8,12684.2990007401,0,0.126081186465196,1340.846,1761.215,5804.6,0,0,0,256.342,956.505,0,0,19.108,23.033,1,-1,1,7.8,12210.0190000534,0,8
"1453",0.134197630073415,569.474,5939.993,1552.34,55.164,9.124,0,72.652,2690.901,0,0,9.09,0,0,-1.2,1.2,8.2,11102.1480021477,0,0.14113887003386,2158.247,3796.98,5933.356,0,226.119,0,418.095,1301.468,130.664,90.645,77.4,0,0,-1,1,7.5,14133.5420014858,0,0.345103785103785,18136.644,3989.128,4088.948,0,0,11.033,370.916,1518.162,0,397.618,0,7.026,2,-1.2,1,7.8,12684.2990007401,0,0.126081186465196,1340.846,1761.215,5804.6,0,0,0,256.342,956.505,0,0,19.108,23.033,1,-1,1,7.8,12210.0190000534,0,0.203675969665205,3744.898,2819.179,4333.06,207.011,1069.191,5.184,211.689,2238.814,77.396,7.083,45.295,0,2,-1,1,8,13116.3679988384,2,8
"1454",0.14113887003386,2158.247,3796.98,5933.356,0,226.119,0,418.095,1301.468,130.664,90.645,77.4,0,0,-1,1,7.5,14133.5420014858,0,0.345103785103785,18136.644,3989.128,4088.948,0,0,11.033,370.916,1518.162,0,397.618,0,7.026,2,-1.2,1,7.8,12684.2990007401,0,0.126081186465196,1340.846,1761.215,5804.6,0,0,0,256.342,956.505,0,0,19.108,23.033,1,-1,1,7.8,12210.0190000534,0,0.203675969665205,3744.898,2819.179,4333.06,207.011,1069.191,5.184,211.689,2238.814,77.396,7.083,45.295,0,2,-1,1,8,13116.3679988384,2,0.170996540960535,2142.642,6910.946,2525.122,42.246,644.11,0,384.05,1227.023,129.679,364.883,88.487,0,0,-1,1,8,14698.6679990292,1,7.8
"1455",0.345103785103785,18136.644,3989.128,4088.948,0,0,11.033,370.916,1518.162,0,397.618,0,7.026,2,-1.2,1,7.8,12684.2990007401,0,0.126081186465196,1340.846,1761.215,5804.6,0,0,0,256.342,956.505,0,0,19.108,23.033,1,-1,1,7.8,12210.0190000534,0,0.203675969665205,3744.898,2819.179,4333.06,207.011,1069.191,5.184,211.689,2238.814,77.396,7.083,45.295,0,2,-1,1,8,13116.3679988384,2,0.170996540960535,2142.642,6910.946,2525.122,42.246,644.11,0,384.05,1227.023,129.679,364.883,88.487,0,0,-1,1,8,14698.6679990292,1,0.161083520272173,4951.132,5065.755,2754.262,0,0,5.021,254.927,1821.866,142.656,251.987,102.614,0,6,-1.2,1,7.8,13110.4680008888,0,8.2
"1456",0.126081186465196,1340.846,1761.215,5804.6,0,0,0,256.342,956.505,0,0,19.108,23.033,1,-1,1,7.8,12210.0190000534,0,0.203675969665205,3744.898,2819.179,4333.06,207.011,1069.191,5.184,211.689,2238.814,77.396,7.083,45.295,0,2,-1,1,8,13116.3679988384,2,0.170996540960535,2142.642,6910.946,2525.122,42.246,644.11,0,384.05,1227.023,129.679,364.883,88.487,0,0,-1,1,8,14698.6679990292,1,0.161083520272173,4951.132,5065.755,2754.262,0,0,5.021,254.927,1821.866,142.656,251.987,102.614,0,6,-1.2,1,7.8,13110.4680008888,0,0.1630998906522,2410.548,6134.199,3020.136,0,597.437,0,1100.882,1567.517,239.655,109.5,47.59,0,3,-1,1,8.2,16552.0130009651,0,8
"1457",0.203675969665205,3744.898,2819.179,4333.06,207.011,1069.191,5.184,211.689,2238.814,77.396,7.083,45.295,0,2,-1,1,8,13116.3679988384,2,0.170996540960535,2142.642,6910.946,2525.122,42.246,644.11,0,384.05,1227.023,129.679,364.883,88.487,0,0,-1,1,8,14698.6679990292,1,0.161083520272173,4951.132,5065.755,2754.262,0,0,5.021,254.927,1821.866,142.656,251.987,102.614,0,6,-1.2,1,7.8,13110.4680008888,0,0.1630998906522,2410.548,6134.199,3020.136,0,597.437,0,1100.882,1567.517,239.655,109.5,47.59,0,3,-1,1,8.2,16552.0130009651,0,0.135876708424492,1304.992,6586.02,7085.825,132.001,178.118,0,70.281,1737.964,171.873,11.042,123.998,0,2,-1,1,8,17277.6069991588,0,7.8
"1458",0.170996540960535,2142.642,6910.946,2525.122,42.246,644.11,0,384.05,1227.023,129.679,364.883,88.487,0,0,-1,1,8,14698.6679990292,1,0.161083520272173,4951.132,5065.755,2754.262,0,0,5.021,254.927,1821.866,142.656,251.987,102.614,0,6,-1.2,1,7.8,13110.4680008888,0,0.1630998906522,2410.548,6134.199,3020.136,0,597.437,0,1100.882,1567.517,239.655,109.5,47.59,0,3,-1,1,8.2,16552.0130009651,0,0.135876708424492,1304.992,6586.02,7085.825,132.001,178.118,0,70.281,1737.964,171.873,11.042,123.998,0,2,-1,1,8,17277.6069991588,0,0.181973330503679,403.891,1055.244,2766.216,0,26.189,0,85.762,1145.894,0,0,9.033,0,3,-1.2,1,7.8,5492.01799988747,0,7.8
"1489",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.103851209253417,0.687111637704055,6.99006309148265,0,2,0.163270757020757,614.669,1552.151,0,0,0,0,114.025,48.926,0,0,24.093,0,2,-0.103851209253417,0.687111637704055,6.99006309148265,2495.46899962425,3,0.234817017504906,1483.284,1084.376,166.22,58.169,0,0,87.498,289.003,0,0,142.037,0,1,0,0.666666666666667,6.66666666666667,13322.0259993076,0,0.199501656613458,504.73,886.3,126.547,19.074,0,0,161.8,76.273,0,0,60.23,0,3,0.6,1,6.6,13373.7929997444,0,0.133804050468453,595.415,133.879,176.81,0,0,0,9.051,213.823,0,0,208.449,0,2,0.4,0.4,6.8,2560.05800032615,0,7.4
"1490",0.163270757020757,614.669,1552.151,0,0,0,0,114.025,48.926,0,0,24.093,0,2,-0.103851209253417,0.687111637704055,6.99006309148265,2495.46899962425,3,0.234817017504906,1483.284,1084.376,166.22,58.169,0,0,87.498,289.003,0,0,142.037,0,1,0,0.666666666666667,6.66666666666667,13322.0259993076,0,0.199501656613458,504.73,886.3,126.547,19.074,0,0,161.8,76.273,0,0,60.23,0,3,0.6,1,6.6,13373.7929997444,0,0.133804050468453,595.415,133.879,176.81,0,0,0,9.051,213.823,0,0,208.449,0,2,0.4,0.4,6.8,2560.05800032615,0,0.243202358730907,1474.709,712.157,211.678,2.034,0,331.018,135.783,0,51.254,0,124.52,0,5,0.8,0.6,7.4,5775.23000025749,0,6.6
"1491",0.234817017504906,1483.284,1084.376,166.22,58.169,0,0,87.498,289.003,0,0,142.037,0,1,0,0.666666666666667,6.66666666666667,13322.0259993076,0,0.199501656613458,504.73,886.3,126.547,19.074,0,0,161.8,76.273,0,0,60.23,0,3,0.6,1,6.6,13373.7929997444,0,0.133804050468453,595.415,133.879,176.81,0,0,0,9.051,213.823,0,0,208.449,0,2,0.4,0.4,6.8,2560.05800032615,0,0.243202358730907,1474.709,712.157,211.678,2.034,0,331.018,135.783,0,51.254,0,124.52,0,5,0.8,0.6,7.4,5775.23000025749,0,0.167463823046803,1924.417,842.527,145.759,54.045,0,0,46.383,17.041,0,0,40.253,0,1,0,0.2,6.6,7647.47999954223,1,6.6
"1492",0.199501656613458,504.73,886.3,126.547,19.074,0,0,161.8,76.273,0,0,60.23,0,3,0.6,1,6.6,13373.7929997444,0,0.133804050468453,595.415,133.879,176.81,0,0,0,9.051,213.823,0,0,208.449,0,2,0.4,0.4,6.8,2560.05800032615,0,0.243202358730907,1474.709,712.157,211.678,2.034,0,331.018,135.783,0,51.254,0,124.52,0,5,0.8,0.6,7.4,5775.23000025749,0,0.167463823046803,1924.417,842.527,145.759,54.045,0,0,46.383,17.041,0,0,40.253,0,1,0,0.2,6.6,7647.47999954223,1,0.146970430879658,880.184,834.193,44.189,36.157,0,0,11.035,60.23,0,0,0,0,1,0.2,0.2,6.6,5538.42400050164,2,7
"1493",0.133804050468453,595.415,133.879,176.81,0,0,0,9.051,213.823,0,0,208.449,0,2,0.4,0.4,6.8,2560.05800032615,0,0.243202358730907,1474.709,712.157,211.678,2.034,0,331.018,135.783,0,51.254,0,124.52,0,5,0.8,0.6,7.4,5775.23000025749,0,0.167463823046803,1924.417,842.527,145.759,54.045,0,0,46.383,17.041,0,0,40.253,0,1,0,0.2,6.6,7647.47999954223,1,0.146970430879658,880.184,834.193,44.189,36.157,0,0,11.035,60.23,0,0,0,0,1,0.2,0.2,6.6,5538.42400050164,2,0.143096554601558,1419.496,936.97,287.216,64.352,0,24.468,253.561,308.826,0,0,117.87,0,1,0.6,0.6,7,3232.70699882507,0,7
"1494",0.243202358730907,1474.709,712.157,211.678,2.034,0,331.018,135.783,0,51.254,0,124.52,0,5,0.8,0.6,7.4,5775.23000025749,0,0.167463823046803,1924.417,842.527,145.759,54.045,0,0,46.383,17.041,0,0,40.253,0,1,0,0.2,6.6,7647.47999954223,1,0.146970430879658,880.184,834.193,44.189,36.157,0,0,11.035,60.23,0,0,0,0,1,0.2,0.2,6.6,5538.42400050164,2,0.143096554601558,1419.496,936.97,287.216,64.352,0,24.468,253.561,308.826,0,0,117.87,0,1,0.6,0.6,7,3232.70699882507,0,0.219660378144261,1222.321,2335.382,237.662,27.095,0,12.306,71.124,229.701,0,0,63.329,0,1,0.2,0.6,7,3999.75299930573,0,7.2
"1495",0.167463823046803,1924.417,842.527,145.759,54.045,0,0,46.383,17.041,0,0,40.253,0,1,0,0.2,6.6,7647.47999954223,1,0.146970430879658,880.184,834.193,44.189,36.157,0,0,11.035,60.23,0,0,0,0,1,0.2,0.2,6.6,5538.42400050164,2,0.143096554601558,1419.496,936.97,287.216,64.352,0,24.468,253.561,308.826,0,0,117.87,0,1,0.6,0.6,7,3232.70699882507,0,0.219660378144261,1222.321,2335.382,237.662,27.095,0,12.306,71.124,229.701,0,0,63.329,0,1,0.2,0.6,7,3999.75299930573,0,0.20133600688258,2224.876,4567.728,159.044,0,0,71.534,62.44,304.783,0,0,398.533,0,2,0.4,0.6,7.2,13377.1509985924,3,7.8
