"","id","time","activity1","builtin1","communication1","entertainment1","finance1","game1","office1","other1","social1","travel1","unknown1","utilities1","weather1","call1","arousal1","valence1","mood1","count1","screen1","sms1","activity2","builtin2","communication2","entertainment2","finance2","game2","office2","other2","social2","travel2","unknown2","utilities2","weather2","call2","arousal2","valence2","mood2","count2","screen2","sms2","activity3","builtin3","communication3","entertainment3","finance3","game3","office3","other3","social3","travel3","unknown3","utilities3","weather3","call3","arousal3","valence3","mood3","count3","screen3","sms3","activity4","builtin4","communication4","entertainment4","finance4","game4","office4","other4","social4","travel4","unknown4","utilities4","weather4","call4","arousal4","valence4","mood4","count4","screen4","sms4","activity5","builtin5","communication5","entertainment5","finance5","game5","office5","other5","social5","travel5","unknown5","utilities5","weather5","call5","arousal5","valence5","mood5","count5","screen5","sms5","target","weekday","month","monthday","slope","intersect","variance"
"539","AS14.16",2014-04-30,0.0852272727272726,182.956,19.083,0,0,0,0,0,22.451,0,0,0,0,7,0.6,1,7.2,5,333.694999694825,12,0.354910714285714,0.914,49.566,0,0,0,0,5.046,0,0,0,0,0,0,0.5,1,6.75,4,55.5429999828339,3,0.121767001114827,80.749,187.691,0,0,0,0,0,0,0,0,0,0,2,-0.2,1,7.2,5,268.669999599457,0,0.188095238095238,25.145,15.659,0,0,0,0,0,168.114,0,0,0,0,8,1,1,8,1,209.385000228882,1,0.0359265010351967,466.95,720.981,420.501,132.667,0,0,7.022,64.217,0,0,0,0,7,-0.5,1,7,4,1285.50900030136,4,7,3,4,30,0.0849999999999993,6.975,0.2195
"540","AS14.16",2014-05-01,0.354910714285714,0.914,49.566,0,0,0,0,5.046,0,0,0,0,0,0,0.5,1,6.75,4,55.5429999828339,3,0.121767001114827,80.749,187.691,0,0,0,0,0,0,0,0,0,0,2,-0.2,1,7.2,5,268.669999599457,0,0.188095238095238,25.145,15.659,0,0,0,0,0,168.114,0,0,0,0,8,1,1,8,1,209.385000228882,1,0.0359265010351967,466.95,720.981,420.501,132.667,0,0,7.022,64.217,0,0,0,0,7,-0.5,1,7,4,1285.50900030136,4,0.0396664652995471,25.777,431.959,45.856,0,0,0,5.023,0,0,0,0,0,3,0.4,1,7,5,736.754000425339,0,7,4,5,1,0.0299999999999994,7.1,0.2305
"541","AS14.16",2014-05-02,0.121767001114827,80.749,187.691,0,0,0,0,0,0,0,0,0,0,2,-0.2,1,7.2,5,268.669999599457,0,0.188095238095238,25.145,15.659,0,0,0,0,0,168.114,0,0,0,0,8,1,1,8,1,209.385000228882,1,0.0359265010351967,466.95,720.981,420.501,132.667,0,0,7.022,64.217,0,0,0,0,7,-0.5,1,7,4,1285.50900030136,4,0.0396664652995471,25.777,431.959,45.856,0,0,0,5.023,0,0,0,0,0,3,0.4,1,7,5,736.754000425339,0,0.104453262786596,106.302,19.105,0,0,0,0,0,0,0,0,0,0,7,0,1,7,5,125.575000047684,2,8,5,5,2,-0.14,7.66,0.188
"542","AS14.17",2014-03-09,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,2,7,2,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,1.33333333333333,8,3,0,1,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.75,7.25,4,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,7.5,4,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,7.6,5,0,0,7.2,0,3,9,0.0700000000000007,7.25999999999999,0.142
"543","AS14.17",2014-03-10,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,1.33333333333333,8,3,0,1,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.75,7.25,4,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,7.5,4,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,7.6,5,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8,1,7.2,5,0,0,7.33333333333333,1,3,10,-0.125,7.885,0.103
"544","AS14.17",2014-03-11,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.75,7.25,4,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,7.5,4,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,7.6,5,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8,1,7.2,5,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,7.33333333333333,3,0,0,6.2,2,3,11,-0.0133333333333336,7.41666666666667,0.0285555555555556
"545","AS14.17",2014-03-12,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,7.5,4,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,7.6,5,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8,1,7.2,5,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,7.33333333333333,3,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.2,5,0,0,6.4,3,3,12,-0.286666666666667,8.02666666666667,0.315555555555555
"546","AS14.17",2014-03-13,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,7.6,5,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8,1,7.2,5,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,7.33333333333333,3,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.2,5,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,6.4,5,0,0,7.25,4,3,13,-0.339999999999999,7.96666666666666,0.374222222222221
"547","AS14.17",2014-03-14,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8,1,7.2,5,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,7.33333333333333,3,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.2,5,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,6.4,5,0,0,0.119122540322463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,7.25,4,0,2,8,5,3,14,-0.0833333333333333,7.12666666666667,0.284388888888888
"548","AS14.17",2014-03-26,0.167974428454457,19292.022,6972.156,1395.834,0,0,49.206,45.162,1627.926,0,0,0,0,0,0.8,1,7.4,5,5228.51399946212,0,0.192769587553984,1991.859,9975.141,1666.558,0,0,0,143.685,1355.888,64.724,0,17.126,0,0,0.4,0.8,7.4,5,5978.72000074386,0,0.0700927019004038,2399.932,2809.858,2145.609,0,0,0,35.186,1554.242,135.242,0,0,0,0,0.8,0.8,7.4,5,5473.925999403,1,0.169408738292795,889.64,2423.759,721.972,0,0,0,36.194,1275.068,690.119,0,42.139,0,4,0.666666666666667,0.666666666666667,7,3,11954.3410000801,0,0.0620226686501575,129.32,1289.057,1791.651,0,0,269.322,27.1,1373.946,0,0,9.866,0,0,0.5,1,7.5,4,3498.11699962616,0,7.2,3,3,26,-0.0199999999999997,7.4,0.038
"549","AS14.17",2014-03-27,0.192769587553984,1991.859,9975.141,1666.558,0,0,0,143.685,1355.888,64.724,0,17.126,0,0,0.4,0.8,7.4,5,5978.72000074386,0,0.0700927019004038,2399.932,2809.858,2145.609,0,0,0,35.186,1554.242,135.242,0,0,0,0,0.8,0.8,7.4,5,5473.925999403,1,0.169408738292795,889.64,2423.759,721.972,0,0,0,36.194,1275.068,690.119,0,42.139,0,4,0.666666666666667,0.666666666666667,7,3,11954.3410000801,0,0.0620226686501575,129.32,1289.057,1791.651,0,0,269.322,27.1,1373.946,0,0,9.866,0,0,0.5,1,7.5,4,3498.11699962616,0,0.0685370970422067,604.579,1706.992,3070.042,0,0,0,112.919,1469.182,0,0,85.451,0,2,0.2,0.8,7.2,5,7079.62100148202,0,7.2,4,3,27,-0.0299999999999998,7.39,0.04
"550","AS14.17",2014-03-28,0.0700927019004038,2399.932,2809.858,2145.609,0,0,0,35.186,1554.242,135.242,0,0,0,0,0.8,0.8,7.4,5,5473.925999403,1,0.169408738292795,889.64,2423.759,721.972,0,0,0,36.194,1275.068,690.119,0,42.139,0,4,0.666666666666667,0.666666666666667,7,3,11954.3410000801,0,0.0620226686501575,129.32,1289.057,1791.651,0,0,269.322,27.1,1373.946,0,0,9.866,0,0,0.5,1,7.5,4,3498.11699962616,0,0.0685370970422067,604.579,1706.992,3070.042,0,0,0,112.919,1469.182,0,0,85.451,0,2,0.2,0.8,7.2,5,7079.62100148202,0,0.0906331678707439,663.981,4890.151,2036.394,0,0,0,45.212,1500.51,263.167,0,0,0,0,0.4,0.6,7.2,5,5825.13200139999,0,7.2,5,3,28,-0.0200000000000007,7.32,0.038
"551","AS14.17",2014-03-29,0.169408738292795,889.64,2423.759,721.972,0,0,0,36.194,1275.068,690.119,0,42.139,0,4,0.666666666666667,0.666666666666667,7,3,11954.3410000801,0,0.0620226686501575,129.32,1289.057,1791.651,0,0,269.322,27.1,1373.946,0,0,9.866,0,0,0.5,1,7.5,4,3498.11699962616,0,0.0685370970422067,604.579,1706.992,3070.042,0,0,0,112.919,1469.182,0,0,85.451,0,2,0.2,0.8,7.2,5,7079.62100148202,0,0.0906331678707439,663.981,4890.151,2036.394,0,0,0,45.212,1500.51,263.167,0,0,0,0,0.4,0.6,7.2,5,5825.13200139999,0,0.251036829986232,376.56,3943.449,791.014,0,0,30.121,204.161,1161.41,329.95,0,0,0,1,0.6,1,7.2,5,9430.21600079536,0,6.8,6,3,29,0.00999999999999941,7.19,0.032
"552","AS14.17",2014-03-30,0.0620226686501575,129.32,1289.057,1791.651,0,0,269.322,27.1,1373.946,0,0,9.866,0,0,0.5,1,7.5,4,3498.11699962616,0,0.0685370970422067,604.579,1706.992,3070.042,0,0,0,112.919,1469.182,0,0,85.451,0,2,0.2,0.8,7.2,5,7079.62100148202,0,0.0906331678707439,663.981,4890.151,2036.394,0,0,0,45.212,1500.51,263.167,0,0,0,0,0.4,0.6,7.2,5,5825.13200139999,0,0.251036829986232,376.56,3943.449,791.014,0,0,30.121,204.161,1161.41,329.95,0,0,0,1,0.6,1,7.2,5,9430.21600079536,0,0.209288215684651,591.76,1405.81,1680.342,21.08,0,0,45.154,2533.09,195.447,0,0,0,8,0.6,0.6,6.8,5,5742.62800168991,1,8,0,3,30,-0.140000000000001,7.6,0.062
"553","AS14.17",2014-03-31,0.0685370970422067,604.579,1706.992,3070.042,0,0,0,112.919,1469.182,0,0,85.451,0,2,0.2,0.8,7.2,5,7079.62100148202,0,0.0906331678707439,663.981,4890.151,2036.394,0,0,0,45.212,1500.51,263.167,0,0,0,0,0.4,0.6,7.2,5,5825.13200139999,0,0.251036829986232,376.56,3943.449,791.014,0,0,30.121,204.161,1161.41,329.95,0,0,0,1,0.6,1,7.2,5,9430.21600079536,0,0.209288215684651,591.76,1405.81,1680.342,21.08,0,0,45.154,2533.09,195.447,0,0,0,8,0.6,0.6,6.8,5,5742.62800168991,1,0.00833333333333333,112.634,306.951,0,0,0,0,32.299,112.483,59.765,0,0,0,0,1,1,8,3,591.533999681473,0,7.25,1,3,31,0.12,6.92,0.192
"554","AS14.17",2014-04-01,0.0906331678707439,663.981,4890.151,2036.394,0,0,0,45.212,1500.51,263.167,0,0,0,0,0.4,0.6,7.2,5,5825.13200139999,0,0.251036829986232,376.56,3943.449,791.014,0,0,30.121,204.161,1161.41,329.95,0,0,0,1,0.6,1,7.2,5,9430.21600079536,0,0.209288215684651,591.76,1405.81,1680.342,21.08,0,0,45.154,2533.09,195.447,0,0,0,8,0.6,0.6,6.8,5,5742.62800168991,1,0.00833333333333333,112.634,306.951,0,0,0,0,32.299,112.483,59.765,0,0,0,0,1,1,8,3,591.533999681473,0,0.0979860517653389,536.623,1522.141,932.084,0,0,0,581.246,2770.202,8194.607,0,105.084,0,0,0.5,1,7.25,4,5835.67500138283,0,7.4,2,4,1,0.0899999999999996,7.02,0.1905
"555","AS14.17",2014-04-02,0.251036829986232,376.56,3943.449,791.014,0,0,30.121,204.161,1161.41,329.95,0,0,0,1,0.6,1,7.2,5,9430.21600079536,0,0.209288215684651,591.76,1405.81,1680.342,21.08,0,0,45.154,2533.09,195.447,0,0,0,8,0.6,0.6,6.8,5,5742.62800168991,1,0.00833333333333333,112.634,306.951,0,0,0,0,32.299,112.483,59.765,0,0,0,0,1,1,8,3,591.533999681473,0,0.0979860517653389,536.623,1522.141,932.084,0,0,0,581.246,2770.202,8194.607,0,105.084,0,0,0.5,1,7.25,4,5835.67500138283,0,0.146776392180804,1052.414,4033.676,2111.136,0,0,789.73,298.982,1112.984,137.781,0,9.317,0,4,0.6,1,7.4,5,5640.40600109101,2,7.5,3,4,2,0.0849999999999991,7.07500000000001,0.1895
"556","AS14.17",2014-04-03,0.209288215684651,591.76,1405.81,1680.342,21.08,0,0,45.154,2533.09,195.447,0,0,0,8,0.6,0.6,6.8,5,5742.62800168991,1,0.00833333333333333,112.634,306.951,0,0,0,0,32.299,112.483,59.765,0,0,0,0,1,1,8,3,591.533999681473,0,0.0979860517653389,536.623,1522.141,932.084,0,0,0,581.246,2770.202,8194.607,0,105.084,0,0,0.5,1,7.25,4,5835.67500138283,0,0.146776392180804,1052.414,4033.676,2111.136,0,0,789.73,298.982,1112.984,137.781,0,9.317,0,4,0.6,1,7.4,5,5640.40600109101,2,0.0901766647503505,1127.637,786.374,1718.078,0,0,166.794,187.99,1459.598,150.554,0,71.206,0,1,0.25,0.75,7.5,4,7401.75599956512,0,7.2,4,4,3,0.0800000000000009,7.14999999999999,0.188
"557","AS14.17",2014-04-04,0.00833333333333333,112.634,306.951,0,0,0,0,32.299,112.483,59.765,0,0,0,0,1,1,8,3,591.533999681473,0,0.0979860517653389,536.623,1522.141,932.084,0,0,0,581.246,2770.202,8194.607,0,105.084,0,0,0.5,1,7.25,4,5835.67500138283,0,0.146776392180804,1052.414,4033.676,2111.136,0,0,789.73,298.982,1112.984,137.781,0,9.317,0,4,0.6,1,7.4,5,5640.40600109101,2,0.0901766647503505,1127.637,786.374,1718.078,0,0,166.794,187.99,1459.598,150.554,0,71.206,0,1,0.25,0.75,7.5,4,7401.75599956512,0,0.124203431372549,1421.826,2381.549,2304.94,0,0,36.243,227.182,1450.005,128.398,0,20.074,0,1,0.2,1,7.2,5,7496.89000105858,1,7,5,4,4,-0.135,7.875,0.102
"558","AS14.17",2014-04-05,0.0979860517653389,536.623,1522.141,932.084,0,0,0,581.246,2770.202,8194.607,0,105.084,0,0,0.5,1,7.25,4,5835.67500138283,0,0.146776392180804,1052.414,4033.676,2111.136,0,0,789.73,298.982,1112.984,137.781,0,9.317,0,4,0.6,1,7.4,5,5640.40600109101,2,0.0901766647503505,1127.637,786.374,1718.078,0,0,166.794,187.99,1459.598,150.554,0,71.206,0,1,0.25,0.75,7.5,4,7401.75599956512,0,0.124203431372549,1421.826,2381.549,2304.94,0,0,36.243,227.182,1450.005,128.398,0,20.074,0,1,0.2,1,7.2,5,7496.89000105858,1,0.15983601774043,266.793,713.275,1895.053,0,0,67.059,44.382,1153.222,0,0,0,0,1,-0.6,0.8,7,5,4548.27100181579,1,7,6,4,5,-0.0700000000000001,7.48,0.037
"559","AS14.17",2014-04-06,0.146776392180804,1052.414,4033.676,2111.136,0,0,789.73,298.982,1112.984,137.781,0,9.317,0,4,0.6,1,7.4,5,5640.40600109101,2,0.0901766647503505,1127.637,786.374,1718.078,0,0,166.794,187.99,1459.598,150.554,0,71.206,0,1,0.25,0.75,7.5,4,7401.75599956512,0,0.124203431372549,1421.826,2381.549,2304.94,0,0,36.243,227.182,1450.005,128.398,0,20.074,0,1,0.2,1,7.2,5,7496.89000105858,1,0.15983601774043,266.793,713.275,1895.053,0,0,67.059,44.382,1153.222,0,0,0,0,1,-0.6,0.8,7,5,4548.27100181579,1,0.1891397978683,242.997,1812.734,778.512,0,0,0,43.366,399.056,15.843,0,0,0,3,0.2,1,7,5,4252.75600075722,3,7.25,0,4,6,-0.13,7.61,0.052
"560","AS14.17",2014-04-07,0.0901766647503505,1127.637,786.374,1718.078,0,0,166.794,187.99,1459.598,150.554,0,71.206,0,1,0.25,0.75,7.5,4,7401.75599956512,0,0.124203431372549,1421.826,2381.549,2304.94,0,0,36.243,227.182,1450.005,128.398,0,20.074,0,1,0.2,1,7.2,5,7496.89000105858,1,0.15983601774043,266.793,713.275,1895.053,0,0,67.059,44.382,1153.222,0,0,0,0,1,-0.6,0.8,7,5,4548.27100181579,1,0.1891397978683,242.997,1812.734,778.512,0,0,0,43.366,399.056,15.843,0,0,0,3,0.2,1,7,5,4252.75600075722,3,0.036888059227794,147.799,670.513,1823.665,0,0,0,101.225,538.17,0,0,0,0,0,0.25,1.25,7.25,4,3759.11199951172,1,7,1,4,7,-0.0700000000000007,7.4,0.043
"561","AS14.17",2014-04-08,0.124203431372549,1421.826,2381.549,2304.94,0,0,36.243,227.182,1450.005,128.398,0,20.074,0,1,0.2,1,7.2,5,7496.89000105858,1,0.15983601774043,266.793,713.275,1895.053,0,0,67.059,44.382,1153.222,0,0,0,0,1,-0.6,0.8,7,5,4548.27100181579,1,0.1891397978683,242.997,1812.734,778.512,0,0,0,43.366,399.056,15.843,0,0,0,3,0.2,1,7,5,4252.75600075722,3,0.036888059227794,147.799,670.513,1823.665,0,0,0,101.225,538.17,0,0,0,0,0,0.25,1.25,7.25,4,3759.11199951172,1,0.0489995128486177,167.162,935.613,1164.872,0,0,0,23.193,1230.794,0,0,0,0,0,1,1,7,3,8653.17100048065,0,7,2,4,8,-0.0150000000000009,7.135,0.0155
"562","AS14.17",2014-04-09,0.15983601774043,266.793,713.275,1895.053,0,0,67.059,44.382,1153.222,0,0,0,0,1,-0.6,0.8,7,5,4548.27100181579,1,0.1891397978683,242.997,1812.734,778.512,0,0,0,43.366,399.056,15.843,0,0,0,3,0.2,1,7,5,4252.75600075722,3,0.036888059227794,147.799,670.513,1823.665,0,0,0,101.225,538.17,0,0,0,0,0,0.25,1.25,7.25,4,3759.11199951172,1,0.0489995128486177,167.162,935.613,1164.872,0,0,0,23.193,1230.794,0,0,0,0,0,1,1,7,3,8653.17100048065,0,0.026065395166331,2459.108,3043.116,2372.613,0,0,905.018,48.317,1393.574,282.706,206.937,16.049,0,3,0.4,1,7,5,10594.2939994335,1,7,3,4,9,-3.31334908596926e-16,7.05,0.0125
"563","AS14.17",2014-04-10,0.1891397978683,242.997,1812.734,778.512,0,0,0,43.366,399.056,15.843,0,0,0,3,0.2,1,7,5,4252.75600075722,3,0.036888059227794,147.799,670.513,1823.665,0,0,0,101.225,538.17,0,0,0,0,0,0.25,1.25,7.25,4,3759.11199951172,1,0.0489995128486177,167.162,935.613,1164.872,0,0,0,23.193,1230.794,0,0,0,0,0,1,1,7,3,8653.17100048065,0,0.026065395166331,2459.108,3043.116,2372.613,0,0,905.018,48.317,1393.574,282.706,206.937,16.049,0,3,0.4,1,7,5,10594.2939994335,1,0.10923143184508,569.142,1714.014,4358.969,0,0,378.202,91.727,813.354,265.778,0,4.031,0,0,0.25,1,7,4,6714.67299962044,0,6.75,4,4,10,-0.0250000000000003,7.125,0.0125
"564","AS14.17",2014-04-11,0.036888059227794,147.799,670.513,1823.665,0,0,0,101.225,538.17,0,0,0,0,0,0.25,1.25,7.25,4,3759.11199951172,1,0.0489995128486177,167.162,935.613,1164.872,0,0,0,23.193,1230.794,0,0,0,0,0,1,1,7,3,8653.17100048065,0,0.026065395166331,2459.108,3043.116,2372.613,0,0,905.018,48.317,1393.574,282.706,206.937,16.049,0,3,0.4,1,7,5,10594.2939994335,1,0.10923143184508,569.142,1714.014,4358.969,0,0,378.202,91.727,813.354,265.778,0,4.031,0,0,0.25,1,7,4,6714.67299962044,0,0.100773883502484,570.605,3379.993,2517.966,0,0,51.252,186.318,1933.5,172.989,0,0,0,0,1,1,6.75,4,8127.94899988175,0,7.2,5,4,11,-0.1,7.3,0.03125
"565","AS14.17",2014-04-12,0.0489995128486177,167.162,935.613,1164.872,0,0,0,23.193,1230.794,0,0,0,0,0,1,1,7,3,8653.17100048065,0,0.026065395166331,2459.108,3043.116,2372.613,0,0,905.018,48.317,1393.574,282.706,206.937,16.049,0,3,0.4,1,7,5,10594.2939994335,1,0.10923143184508,569.142,1714.014,4358.969,0,0,378.202,91.727,813.354,265.778,0,4.031,0,0,0.25,1,7,4,6714.67299962044,0,0.100773883502484,570.605,3379.993,2517.966,0,0,51.252,186.318,1933.5,172.989,0,0,0,0,1,1,6.75,4,8127.94899988175,0,0.207373650242366,1072.689,495.892,952.045,0,0,0,39.482,1437.195,141.109,0,57.441,0,0,0.4,1,7.2,5,3660.48300004006,0,7.2,6,4,12,0.0149999999999997,6.945,0.0255
"566","AS14.17",2014-04-13,0.026065395166331,2459.108,3043.116,2372.613,0,0,905.018,48.317,1393.574,282.706,206.937,16.049,0,3,0.4,1,7,5,10594.2939994335,1,0.10923143184508,569.142,1714.014,4358.969,0,0,378.202,91.727,813.354,265.778,0,4.031,0,0,0.25,1,7,4,6714.67299962044,0,0.100773883502484,570.605,3379.993,2517.966,0,0,51.252,186.318,1933.5,172.989,0,0,0,0,1,1,6.75,4,8127.94899988175,0,0.207373650242366,1072.689,495.892,952.045,0,0,0,39.482,1437.195,141.109,0,57.441,0,0,0.4,1,7.2,5,3660.48300004006,0,0.165953201886933,1124.295,1120.927,1688.09,0,0,0,39.148,1097.988,0,0,0,0,0,0.4,1,7.2,5,4691.58399939537,0,7.2,0,4,13,0.0599999999999998,6.85,0.0345
"567","AS14.17",2014-04-14,0.10923143184508,569.142,1714.014,4358.969,0,0,378.202,91.727,813.354,265.778,0,4.031,0,0,0.25,1,7,4,6714.67299962044,0,0.100773883502484,570.605,3379.993,2517.966,0,0,51.252,186.318,1933.5,172.989,0,0,0,0,1,1,6.75,4,8127.94899988175,0,0.207373650242366,1072.689,495.892,952.045,0,0,0,39.482,1437.195,141.109,0,57.441,0,0,0.4,1,7.2,5,3660.48300004006,0,0.165953201886933,1124.295,1120.927,1688.09,0,0,0,39.148,1097.988,0,0,0,0,0,0.4,1,7.2,5,4691.58399939537,0,0.0756640189523358,606.384,1391.323,3120.553,0,0,0,55.028,2574.059,206.014,0,20.159,0,0,-0.2,1,7.2,5,7935.84899973869,0,7,1,4,14,0.085,6.815,0.0395
"568","AS14.17",2014-04-15,0.100773883502484,570.605,3379.993,2517.966,0,0,51.252,186.318,1933.5,172.989,0,0,0,0,1,1,6.75,4,8127.94899988175,0,0.207373650242366,1072.689,495.892,952.045,0,0,0,39.482,1437.195,141.109,0,57.441,0,0,0.4,1,7.2,5,3660.48300004006,0,0.165953201886933,1124.295,1120.927,1688.09,0,0,0,39.148,1097.988,0,0,0,0,0,0.4,1,7.2,5,4691.58399939537,0,0.0756640189523358,606.384,1391.323,3120.553,0,0,0,55.028,2574.059,206.014,0,20.159,0,0,-0.2,1,7.2,5,7935.84899973869,0,0.0851143385464617,459.03,379.326,0,0,0,148.85,49.45,319.57,271.426,0,0,0,1,0.8,1,7,5,1618.49099946022,0,7,2,4,15,0.0499999999999999,6.92,0.0395
"569","AS14.17",2014-04-16,0.207373650242366,1072.689,495.892,952.045,0,0,0,39.482,1437.195,141.109,0,57.441,0,0,0.4,1,7.2,5,3660.48300004006,0,0.165953201886933,1124.295,1120.927,1688.09,0,0,0,39.148,1097.988,0,0,0,0,0,0.4,1,7.2,5,4691.58399939537,0,0.0756640189523358,606.384,1391.323,3120.553,0,0,0,55.028,2574.059,206.014,0,20.159,0,0,-0.2,1,7.2,5,7935.84899973869,0,0.0851143385464617,459.03,379.326,0,0,0,148.85,49.45,319.57,271.426,0,0,0,1,0.8,1,7,5,1618.49099946022,0,0.102236284708848,1072.73,6544.821,1837.457,0,0,13.126,852.465,1506.494,82.572,0,0,0,0,0.4,1,7,5,8146.62099957465,1,7.2,3,4,16,-0.0600000000000003,7.3,0.012
"570","AS14.17",2014-04-17,0.165953201886933,1124.295,1120.927,1688.09,0,0,0,39.148,1097.988,0,0,0,0,0,0.4,1,7.2,5,4691.58399939537,0,0.0756640189523358,606.384,1391.323,3120.553,0,0,0,55.028,2574.059,206.014,0,20.159,0,0,-0.2,1,7.2,5,7935.84899973869,0,0.0851143385464617,459.03,379.326,0,0,0,148.85,49.45,319.57,271.426,0,0,0,1,0.8,1,7,5,1618.49099946022,0,0.102236284708848,1072.73,6544.821,1837.457,0,0,13.126,852.465,1506.494,82.572,0,0,0,0,0.4,1,7,5,8146.62099957465,1,0.111374178398409,685.23,3554.094,762.935,0,0,55.257,46.701,1023.391,196.313,0,28.097,0,2,0.8,1,7.2,5,6143.12800264358,1,7,4,4,17,-0.0200000000000003,7.18,0.012
"571","AS14.17",2014-04-18,0.0756640189523358,606.384,1391.323,3120.553,0,0,0,55.028,2574.059,206.014,0,20.159,0,0,-0.2,1,7.2,5,7935.84899973869,0,0.0851143385464617,459.03,379.326,0,0,0,148.85,49.45,319.57,271.426,0,0,0,1,0.8,1,7,5,1618.49099946022,0,0.102236284708848,1072.73,6544.821,1837.457,0,0,13.126,852.465,1506.494,82.572,0,0,0,0,0.4,1,7,5,8146.62099957465,1,0.111374178398409,685.23,3554.094,762.935,0,0,55.257,46.701,1023.391,196.313,0,28.097,0,2,0.8,1,7.2,5,6143.12800264358,1,0.116150874870911,366.358,1653.319,1243.039,0,0,0,43.743,1491.976,0,0,4.649,0,0,0.4,1,7,5,4463.33599972725,2,7,5,4,18,-0.0200000000000004,7.14,0.012
"572","AS14.17",2014-04-19,0.0851143385464617,459.03,379.326,0,0,0,148.85,49.45,319.57,271.426,0,0,0,1,0.8,1,7,5,1618.49099946022,0,0.102236284708848,1072.73,6544.821,1837.457,0,0,13.126,852.465,1506.494,82.572,0,0,0,0,0.4,1,7,5,8146.62099957465,1,0.111374178398409,685.23,3554.094,762.935,0,0,55.257,46.701,1023.391,196.313,0,28.097,0,2,0.8,1,7.2,5,6143.12800264358,1,0.116150874870911,366.358,1653.319,1243.039,0,0,0,43.743,1491.976,0,0,4.649,0,0,0.4,1,7,5,4463.33599972725,2,0.188554519984949,147.635,1356.686,2022.897,0,0,0,33.187,53.717,0,0,5.019,0,1,1,1,7,3,3577.13199973107,0,7,6,4,19,-2.54535426471811e-16,7.04,0.00800000000000001
"573","AS14.17",2014-04-20,0.102236284708848,1072.73,6544.821,1837.457,0,0,13.126,852.465,1506.494,82.572,0,0,0,0,0.4,1,7,5,8146.62099957465,1,0.111374178398409,685.23,3554.094,762.935,0,0,55.257,46.701,1023.391,196.313,0,28.097,0,2,0.8,1,7.2,5,6143.12800264358,1,0.116150874870911,366.358,1653.319,1243.039,0,0,0,43.743,1491.976,0,0,4.649,0,0,0.4,1,7,5,4463.33599972725,2,0.188554519984949,147.635,1356.686,2022.897,0,0,0,33.187,53.717,0,0,5.019,0,1,1,1,7,3,3577.13199973107,0,0.167239334976181,52.388,979.826,0,0,0,0,43.589,265.539,0,0,0,0,0,1,1,7,5,1341.79600143433,0,7.2,0,4,20,-0.0200000000000003,7.1,0.00800000000000001
